11:52:05.614 |  get_toc.py  | Line 110 | DEBUG ➤ Row 117:1 text: `Chapter 1092 - Leaves`
11:52:05.614 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1092: Leaves
11:52:05.614 |  get_toc.py  | Line 110 | DEBUG ➤ Row 118:1 text: `Chapter 1093 - Divine Gift Exchange`
11:52:05.615 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1093: Divine Gift Exchange
11:52:05.615 |  get_toc.py  | Line 110 | DEBUG ➤ Row 119:1 text: `Chapter 1094 - Nervousness`
11:52:05.615 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1094: Nervousness
11:52:05.615 |  get_toc.py  | Line 110 | DEBUG ➤ Row 120:1 text: `Chapter 1095 - Beauty & Brain`
11:52:05.615 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1095: Beauty & Brain
11:52:05.615 |  get_toc.py  | Line 110 | DEBUG ➤ Row 121:1 text: `Chapter 1096 - "To be a gag gift, or not a gag gift,
                                                                    that is the question." - A worried Jake`
11:52:05.616 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1096: "To be a gag gift, or not a gag gift,
11:52:05.616 |  get_toc.py  | Line 110 | DEBUG ➤ Row 122:1 text: `Chapter 1097 - Swords, Vines, & Birds`
11:52:05.616 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1097: Swords, Vines, & Birds
11:52:05.616 |  get_toc.py  | Line 110 | DEBUG ➤ Row 123:1 text: `Chapter 1098 - Peak Fantasy`
11:52:05.616 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1098: Peak Fantasy
11:52:05.616 |  get_toc.py  | Line 110 | DEBUG ➤ Row 124:1 text: `Chapter 1099 - Split Up Once More`
11:52:05.617 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1099: Split Up Once More
11:52:05.617 |  get_toc.py  | Line 110 | DEBUG ➤ Row 125:1 text: `Chapter 1100 - First Archery Lesson`
11:52:05.617 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1100: First Archery Lesson
11:52:05.617 |  get_toc.py  | Line 110 | DEBUG ➤ Row 126:1 text: `Chapter 1101 - Conceptualizing Concepts`
11:52:05.618 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1101: Conceptualizing Concepts
11:52:05.618 |  get_toc.py  | Line 110 | DEBUG ➤ Row 127:1 text: `Chapter 1102 - Perception Best Stat`
11:52:05.618 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1102: Perception Best Stat
11:52:05.618 |  get_toc.py  | Line 110 | DEBUG ➤ Row 128:1 text: `Chapter 1103 - An Intrinsic Relationship`
11:52:05.619 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1103: An Intrinsic Relationship
11:52:05.619 |  get_toc.py  | Line 110 | DEBUG ➤ Row 129:1 text: `Chapter 1104 - Introduction To The Hunting Grounds`
11:52:05.619 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1104: Introduction To The Hunting Grounds
11:52:05.619 |  get_toc.py  | Line 110 | DEBUG ➤ Row 130:1 text: `Chapter 1105 - Enemies On All Sides`
11:52:05.620 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1105: Enemies On All Sides
11:52:05.620 |  get_toc.py  | Line 110 | DEBUG ➤ Row 131:1 text: `Chapter 1106 - Angry Birds`
11:52:05.620 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1106: Angry Birds
11:52:05.620 |  get_toc.py  | Line 110 | DEBUG ➤ Row 132:1 text: `Chapter 1107 - An Odd Little Encounter`
11:52:05.620 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1107: An Odd Little Encounter
11:52:05.620 |  get_toc.py  | Line 110 | DEBUG ➤ Row 133:1 text: `Chapter 1108 - SOS`
11:52:05.621 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1108: SOS
11:52:05.621 |  get_toc.py  | Line 110 | DEBUG ➤ Row 134:1 text: `Chapter 1109 - Misjudgements`
11:52:05.621 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1109: Misjudgements
11:52:05.621 |  get_toc.py  | Line 110 | DEBUG ➤ Row 135:1 text: `Chapter 1110 - Simivita Chieftain`
11:52:05.621 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1110: Simivita Chieftain
11:52:05.621 |  get_toc.py  | Line 110 | DEBUG ➤ Row 136:1 text: `Chapter 1111 - Classification Change`
11:52:05.622 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1111: Classification Change
11:52:05.622 |  get_toc.py  | Line 110 | DEBUG ➤ Row 137:1 text: `Chapter 1112 - Simivita Island: Outer Region`
11:52:05.622 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1112: Simivita Island: Outer Region
11:52:05.622 |  get_toc.py  | Line 110 | DEBUG ➤ Row 138:1 text: `Chapter 1113 - The Beginning Of A New Multiversal
                                                                    Era`
11:52:05.622 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1113: The Beginning Of A New Multiversal
11:52:05.622 |  get_toc.py  | Line 110 | DEBUG ➤ Row 139:1 text: `Chapter 1114 - Creeping Death`
11:52:05.623 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1114: Creeping Death
11:52:05.623 |  get_toc.py  | Line 110 | DEBUG ➤ Row 140:1 text: `Chapter 1115 - Simivita Warlord`
11:52:05.623 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1115: Simivita Warlord
11:52:05.623 |  get_toc.py  | Line 110 | DEBUG ➤ Row 141:1 text: `Chapter 1116 - Expectations vs. Reality`
11:52:05.624 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1116: Expectations vs. Reality
11:52:05.624 |  get_toc.py  | Line 110 | DEBUG ➤ Row 142:1 text: `Chapter 1117 - A Storm of Feathers`
11:52:05.624 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1117: A Storm of Feathers
11:52:05.624 |  get_toc.py  | Line 110 | DEBUG ➤ Row 143:1 text: `Chapter 1118 - Limiting Possibilities`
11:52:05.624 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1118: Limiting Possibilities
11:52:05.624 |  get_toc.py  | Line 110 | DEBUG ➤ Row 144:1 text: `Chapter 1119 - "Great... just great."`
11:52:05.625 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1119: "Great... just great."
11:52:05.625 |  get_toc.py  | Line 110 | DEBUG ➤ Row 145:1 text: `Chapter 1120 - Retreat`
11:52:05.625 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1120: Retreat
11:52:05.625 |  get_toc.py  | Line 110 | DEBUG ➤ Row 146:1 text: `Chapter 1121 - Archery Upgrade Successfully Failed`
11:52:05.625 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1121: Archery Upgrade Successfully Failed
11:52:05.625 |  get_toc.py  | Line 110 | DEBUG ➤ Row 147:1 text: `Chapter 1122 - Ree-Covered`
11:52:05.626 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1122: Ree-Covered
11:52:05.626 |  get_toc.py  | Line 110 | DEBUG ➤ Row 148:1 text: `Chapter 1123 - His Lordship, The Draconic Crocolisk`
11:52:05.626 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1123: His Lordship, The Draconic Crocolisk
11:52:05.626 |  get_toc.py  | Line 110 | DEBUG ➤ Row 149:1 text: `Chapter 1124 - Craters`
11:52:05.626 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1124: Craters
11:52:05.626 |  get_toc.py  | Line 110 | DEBUG ➤ Row 150:1 text: `Chapter 1125 - Emeraldclaw Prideleader`
11:52:05.627 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1125: Emeraldclaw Prideleader
11:52:05.627 |  get_toc.py  | Line 110 | DEBUG ➤ Row 151:1 text: `Chapter 1126 - Defensive Measures Of Tree Monsters
                                                                    & How To Counter Them`
11:52:05.627 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1126: Defensive Measures Of Tree Monsters
11:52:05.627 |  get_toc.py  | Line 110 | DEBUG ➤ Row 152:1 text: `Chapter 1127 - Rain & Smoke`
11:52:05.627 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1127: Rain & Smoke
11:52:05.627 |  get_toc.py  | Line 110 | DEBUG ➤ Row 153:1 text: `Chapter 1128 - A Diabolical Strategy`
11:52:05.628 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1128: A Diabolical Strategy
11:52:05.628 |  get_toc.py  | Line 110 | DEBUG ➤ Row 154:1 text: `Chapter 1129 - More Complicated Than First Assumed`
11:52:05.628 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1129: More Complicated Than First Assumed
11:52:05.628 |  get_toc.py  | Line 110 | DEBUG ➤ Row 155:1 text: `Chapter 1130 - Vault`
11:52:05.628 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1130: Vault
11:52:05.628 |  get_toc.py  | Line 110 | DEBUG ➤ Row 156:1 text: `Chapter 1131 - Psychological Warfare`
11:52:05.629 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1131: Psychological Warfare
11:52:05.629 |  get_toc.py  | Line 110 | DEBUG ➤ Row 157:1 text: `Chapter 1132 - "Is this really all you got?"`
11:52:05.629 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1132: "Is this really all you got?"
11:52:05.629 |  get_toc.py  | Line 110 | DEBUG ➤ Row 158:1 text: `Chapter 1133 - Shadow Realm`
11:52:05.629 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1133: Shadow Realm
11:52:05.629 |  get_toc.py  | Line 110 | DEBUG ➤ Row 159:1 text: `Chapter 1134 - Umbral Influence`
11:52:05.630 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1134: Umbral Influence
11:52:05.630 |  get_toc.py  | Line 110 | DEBUG ➤ Row 160:1 text: `Chapter 1135 - Limitations Of The Human Body`
11:52:05.630 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1135: Limitations Of The Human Body
11:52:05.630 |  get_toc.py  | Line 110 | DEBUG ➤ Row 161:1 text: `Chapter 1136 - Weakness Overcome`
11:52:05.630 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1136: Weakness Overcome
11:52:05.631 |  get_toc.py  | Line 110 | DEBUG ➤ Row 162:1 text: `Chapter 1137 - Cloak & Katars`
11:52:05.631 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1137: Cloak & Katars
11:52:05.631 |  get_toc.py  | Line 110 | DEBUG ➤ Row 163:1 text: `Chapter 1138 - Event Horizon`
11:52:05.631 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1138: Event Horizon
11:52:05.631 |  get_toc.py  | Line 110 | DEBUG ➤ Row 164:1 text: `Chapter 1139 - Friends In High Places`
11:52:05.631 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1139: Friends In High Places
11:52:05.631 |  get_toc.py  | Line 110 | DEBUG ➤ Row 165:1 text: `Chapter 1140 - Little Fella`
11:52:05.632 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1140: Little Fella
11:52:05.632 |  get_toc.py  | Line 110 | DEBUG ➤ Row 166:1 text: `Chapter 1141 - Secrets Disclosed`
11:52:05.632 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1141: Secrets Disclosed
11:52:05.632 |  get_toc.py  | Line 110 | DEBUG ➤ Row 167:1 text: `Chapter 1142 - Girl Scary`
11:52:05.632 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1142: Girl Scary
11:52:05.632 |  get_toc.py  | Line 110 | DEBUG ➤ Row 168:1 text: `Chapter 1143 - Mask & Bow`
11:52:05.633 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1143: Mask & Bow
11:52:05.633 |  get_toc.py  | Line 110 | DEBUG ➤ Row 169:1 text: `Chapter 1144 - The Future of the Multiverse`
11:52:05.633 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1144: The Future of the Multiverse
11:52:05.633 |  get_toc.py  | Line 110 | DEBUG ➤ Row 170:1 text: `Chapter 1145 - Two Small Sprouts`
11:52:05.633 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1145: Two Small Sprouts
11:52:05.633 |  get_toc.py  | Line 110 | DEBUG ➤ Row 171:1 text: `Chapter 1146 - Expansion Plans`
11:52:05.634 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1146: Expansion Plans
11:52:05.634 |  get_toc.py  | Line 110 | DEBUG ➤ Row 172:1 text: `Chapter 1147 - A Bloody Hard Time`
11:52:05.634 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1147: A Bloody Hard Time
11:52:05.634 |  get_toc.py  | Line 110 | DEBUG ➤ Row 173:1 text: `Chapter 1148 - The Power of Blood`
11:52:05.635 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1148: The Power of Blood
11:52:05.635 |  get_toc.py  | Line 110 | DEBUG ➤ Row 174:1 text: `Chapter 1149 - A Burst of Venom`
11:52:05.635 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1149: A Burst of Venom
11:52:05.635 |  get_toc.py  | Line 110 | DEBUG ➤ Row 175:1 text: `Chapter 1150 - Return of the King 2: Gold Edition`
11:52:05.636 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1150: Return of the King 2: Gold Edition
11:52:05.636 |  get_toc.py  | Line 110 | DEBUG ➤ Row 176:1 text: `Chapter 1151 - A Life of Two Masks`
11:52:05.636 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1151: A Life of Two Masks
11:52:05.636 |  get_toc.py  | Line 110 | DEBUG ➤ Row 177:1 text: `Chapter 1152 - Nevermore Party Party Invites`
11:52:05.636 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1152: Nevermore Party Party Invites
11:52:05.636 |  get_toc.py  | Line 110 | DEBUG ➤ Row 178:1 text: `Chapter 1153 - A Quite Unique Party`
11:52:05.637 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1153: A Quite Unique Party
11:52:05.637 |  get_toc.py  | Line 110 | DEBUG ➤ Row 179:1 text: `Chapter 1154 - A Proper Reunion Party`
11:52:05.637 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1154: A Proper Reunion Party
11:52:05.637 |  get_toc.py  | Line 110 | DEBUG ➤ Row 180:1 text: `Chapter 1155 - New Attack & Two Matters To
                                                                    Address`
11:52:05.638 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1155: New Attack & Two Matters To
11:52:05.638 |  get_toc.py  | Line 110 | DEBUG ➤ Row 181:1 text: `Chapter 1156 - Actually Pretty Decent`
11:52:05.638 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1156: Actually Pretty Decent
11:52:05.638 |  get_toc.py  | Line 110 | DEBUG ➤ Row 182:1 text: `Chapter 1157 - Innate Advantages`
11:52:05.638 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1157: Innate Advantages
11:52:05.638 |  get_toc.py  | Line 110 | DEBUG ➤ Row 183:1 text: `Chapter 1158 - A Day In Holstred's Life Full of
                                                                    Surprises`
11:52:05.639 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1158: A Day In Holstred's Life Full of
11:52:05.639 |  get_toc.py  | Line 110 | DEBUG ➤ Row 184:1 text: `Chapter 1159 - Beneath the Dark Heavens`
11:52:05.639 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1159: Beneath the Dark Heavens
11:52:05.639 |  get_toc.py  | Line 110 | DEBUG ➤ Row 185:1 text: `Chapter 1160 - Perplexing Plots Across the Milky Way`
11:52:05.639 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1160: Perplexing Plots Across the Milky Way
11:52:05.639 |  get_toc.py  | Line 110 | DEBUG ➤ Row 186:1 text: `Chapter 1161 - Laying Much Groundwork`
11:52:05.640 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1161: Laying Much Groundwork
11:52:05.640 |  get_toc.py  | Line 110 | DEBUG ➤ Row 187:1 text: `Chapter 1162 - Change`
11:52:05.640 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1162: Change
11:52:05.640 |  get_toc.py  | Line 110 | DEBUG ➤ Row 188:1 text: `Chapter 1163 - Royal Decree`
11:52:05.640 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1163: Royal Decree
11:52:05.640 |  get_toc.py  | Line 110 | DEBUG ➤ Row 189:1 text: `Chapter 1164 - Relationship`
11:52:05.641 |  get_toc.py  | Line 172 | TRACE ➤ Parsed chapter 1164: Relationship
11:52:05.641 |  get_toc.py  | Line 202 | TRACE ➤ Parsed 187 chapters total
11:52:05.641 |  get_toc.py  | Line 204 | TRACE ➤ Filtered 179 chapters > 985
11:52:05.642 |  get_toc.py  | Line 208 | SUCCESS ➤ Saved 179 chapters to static/json/toc.json
